# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 20	841
-500	-6.375	1.1921e-07	4.05314e-06	5.10218e-05	-5.48366e-06
-500	-6.35	4.76841e-07	3.75511e-06	5.04258e-05	-5.36445e-06
-500	-6.325	7.74864e-07	3.45708e-06	4.98297e-05	-5.36445e-06
-500	-6.3	7.15259e-07	3.45708e-06	4.94721e-05	-5.24524e-06
-500	-6.275	5.36445e-07	3.57629e-06	4.91145e-05	-5.12603e-06
-500	-6.25	2.3842e-07	3.39748e-06	4.87568e-05	-5.12603e-06
-500	-6.225	4.17234e-07	3.45708e-06	4.828e-05	-5.12603e-06
-500	-6.2	2.98025e-07	3.57629e-06	4.80416e-05	-5.00682e-06
-500	-6.175	3.5763e-07	3.15906e-06	4.74455e-05	-5.00682e-06
-500	-6.15	2.98025e-07	2.80143e-06	4.69687e-05	-4.88761e-06
-500	-6.125	5.96051e-08	3.09946e-06	4.67303e-05	-4.88761e-06
-500	-6.1	2.98025e-07	3.03985e-06	4.63726e-05	-4.7684e-06
-500	-6.075	2.98025e-07	3.39748e-06	4.6015e-05	-4.7684e-06
-500	-6.05	-1.78815e-07	2.98025e-06	4.57766e-05	-4.7684e-06
-500	-6.025	-5.36445e-07	2.56301e-06	4.55382e-05	-4.7684e-06
-500	-6	5.96051e-08	3.27827e-06	4.51806e-05	-4.64919e-06
-500	-5.975	-5.96051e-08	3.09946e-06	4.48229e-05	-4.64919e-06
-500	-5.95	3.5763e-07	3.09946e-06	4.45845e-05	-4.52998e-06
-500	-5.925	2.3842e-07	2.86104e-06	4.42269e-05	-4.41077e-06
-500	-5.9	2.98025e-07	3.21867e-06	4.39885e-05	-4.52998e-06
-500	-5.875	1.1921e-07	2.86104e-06	4.375e-05	-4.41077e-06
-500	-5.85	1.1921e-07	2.68222e-06	4.35116e-05	-4.41077e-06
-500	-5.825	4.17234e-07	2.86104e-06	4.32732e-05	-4.41077e-06
-500	-5.8	1.1921e-07	2.92064e-06	4.29156e-05	-4.29156e-06
-500	-5.775	4.17234e-07	3.21867e-06	4.27964e-05	-4.41077e-06
-500	-5.75	4.76841e-07	2.50341e-06	4.25579e-05	-4.29156e-06
-500	-5.725	1.78815e-07	3.09946e-06	4.24387e-05	-4.29156e-06
-500	-5.7	1.1921e-07	3.03985e-06	4.20811e-05	-4.29156e-06
-500	-5.675	2.98025e-07	3.21867e-06	4.19619e-05	-4.29156e-06
-500	-5.65	1.78815e-07	3.27827e-06	4.16043e-05	-4.29156e-06
-500	-5.625	1.78815e-07	3.39748e-06	4.16043e-05	-4.17235e-06
-500	-5.6	1.78815e-07	3.27827e-06	4.13659e-05	-4.17235e-06
-500	-5.575	1.78815e-07	3.39748e-06	4.12466e-05	-4.17235e-06
-500	-5.55	1.78815e-07	3.45708e-06	4.11274e-05	-4.17235e-06
-500	-5.525	1.78815e-07	3.51669e-06	4.0889e-05	-4.17235e-06
-500	-5.5	1.78815e-07	3.39748e-06	4.06506e-05	-4.05314e-06
-500	-5.475	1.78815e-07	3.45708e-06	4.04122e-05	-3.93394e-06
-500	-5.45	2.3842e-07	3.51669e-06	4.04122e-05	-4.05314e-06
-500	-5.425	0	3.51669e-06	4.01738e-05	-3.93394e-06
-500	-5.4	5.96051e-08	3.51669e-06	4.01738e-05	-3.93394e-06
-500	-5.375	-5.96051e-08	3.51669e-06	4.00546e-05	-3.93394e-06
-500	-5.35	-1.1921e-07	3.45708e-06	3.99353e-05	-3.93394e-06
-500	-5.325	-1.78815e-07	3.21867e-06	3.98161e-05	-3.93394e-06
-500	-5.3	-1.78815e-07	3.39748e-06	3.98161e-05	-4.05314e-06
-500	-5.275	-3.5763e-07	3.15906e-06	3.96969e-05	-3.93394e-06
-500	-5.25	-4.17234e-07	3.09946e-06	3.98161e-05	-3.93394e-06
-500	-5.225	-1.78815e-07	3.15906e-06	3.98161e-05	-3.93394e-06
-500	-5.2	-2.98025e-07	3.27827e-06	3.98161e-05	-3.93394e-06
-500	-5.175	-2.3842e-07	2.86104e-06	3.98161e-05	-4.05314e-06
-500	-5.15	-4.17234e-07	2.86104e-06	3.99353e-05	-3.93394e-06
-500	-5.125	-1.1921e-07	2.98025e-06	3.98161e-05	-3.93394e-06
-500	-5.1	-2.98025e-07	2.68222e-06	4.00546e-05	-4.05314e-06
-500	-5.075	-1.1921e-07	2.68222e-06	4.01738e-05	-3.93394e-06
-500	-5.05	-1.78815e-07	2.4438e-06	4.0293e-05	-3.93394e-06
-500	-5.025	-1.78815e-07	2.3842e-06	4.0293e-05	-4.05314e-06
-500	-5	-5.96051e-08	2.20539e-06	4.04122e-05	-4.17235e-06
-500	-4.975	-1.78815e-07	2.20539e-06	4.04122e-05	-4.05314e-06
-500	-4.95	-2.3842e-07	2.02657e-06	4.06506e-05	-3.93394e-06
-500	-4.925	-2.3842e-07	2.02657e-06	4.07698e-05	-4.05314e-06
-500	-4.9	-1.78815e-07	1.84775e-06	4.07698e-05	-4.17235e-06
-500	-4.875	-1.1921e-07	1.78815e-06	4.07698e-05	-4.17235e-06
-500	-4.85	-3.5763e-07	1.72854e-06	4.0889e-05	-4.17235e-06
-500	-4.825	-4.76841e-07	1.72854e-06	4.0889e-05	-4.05314e-06
-500	-4.8	-3.5763e-07	1.84775e-06	4.0889e-05	-4.05314e-06
-500	-4.775	-7.74864e-07	1.60933e-06	4.10082e-05	-4.17235e-06
-500	-4.75	-7.15259e-07	1.31131e-06	4.0889e-05	-4.05314e-06
-500	-4.725	-4.76841e-07	1.54973e-06	4.0889e-05	-4.05314e-06
-500	-4.7	-5.36445e-07	1.54973e-06	4.0889e-05	-4.17235e-06
-500	-4.675	-6.55655e-07	1.2517e-06	4.07698e-05	-4.17235e-06
-500	-4.65	-7.74864e-07	1.07289e-06	4.05314e-05	-4.05314e-06
-500	-4.625	-7.15259e-07	7.15259e-07	4.04122e-05	-4.05314e-06
-500	-4.6	-7.74864e-07	1.01329e-06	4.01738e-05	-4.17235e-06
-500	-4.575	-1.37091e-06	1.2517e-06	3.99353e-05	-4.05314e-06
-500	-4.55	-8.94073e-07	7.15259e-07	3.98161e-05	-4.17235e-06
-500	-4.525	-7.15259e-07	1.78815e-07	3.95777e-05	-4.05314e-06
-500	-4.5	-1.1325e-06	4.17234e-07	3.91009e-05	-3.93394e-06
-500	-4.475	-1.01329e-06	4.76841e-07	3.89817e-05	-3.93394e-06
-500	-4.45	-1.2517e-06	2.3842e-07	3.8624e-05	-3.81473e-06
-500	-4.425	-1.07289e-06	5.96051e-08	3.83856e-05	-3.93394e-06
-500	-4.4	-9.53682e-07	3.5763e-07	3.8028e-05	-3.93394e-06
-500	-4.375	-9.53682e-07	1.78815e-07	3.75512e-05	-3.81473e-06
-500	-4.35	-8.94073e-07	2.98025e-07	3.73127e-05	-3.81473e-06
-500	-4.325	-8.34469e-07	1.1921e-07	3.69551e-05	-3.6955e-06
-500	-4.3	-8.94073e-07	1.78815e-07	3.67167e-05	-3.6955e-06
-500	-4.275	-8.34469e-07	1.1921e-07	3.63591e-05	-3.57629e-06
-500	-4.25	-8.34469e-07	2.98025e-07	3.60014e-05	-3.57629e-06
-500	-4.225	-8.34469e-07	1.78815e-07	3.56438e-05	-3.57629e-06
-500	-4.2	-7.74864e-07	1.78815e-07	3.55246e-05	-3.57629e-06
-500	-4.175	-7.74864e-07	2.3842e-07	3.5167e-05	-3.57629e-06
-500	-4.15	-7.74864e-07	1.1921e-07	3.46901e-05	-3.33787e-06
-500	-4.125	-7.15259e-07	1.78815e-07	3.44517e-05	-3.21867e-06
-500	-4.1	-7.15259e-07	1.1921e-07	3.43325e-05	-3.33787e-06
-500	-4.075	-7.74864e-07	1.1921e-07	3.39749e-05	-3.33787e-06
-500	-4.05	-5.36445e-07	2.3842e-07	3.38557e-05	-3.21867e-06
-500	-4.025	-6.55655e-07	2.98025e-07	3.36173e-05	-3.21867e-06
-500	-4	-5.9605e-07	3.5763e-07	3.33788e-05	-3.21867e-06
-500	-3.975	-6.55655e-07	4.17234e-07	3.31404e-05	-3.21867e-06
-500	-3.95	-6.55655e-07	4.17234e-07	3.2902e-05	-3.09946e-06
-500	-3.925	-6.55655e-07	4.76841e-07	3.27828e-05	-3.09946e-06
-500	-3.9	-4.76841e-07	3.5763e-07	3.26636e-05	-3.09946e-06
-500	-3.875	-5.36445e-07	6.55655e-07	3.2306e-05	-3.09946e-06
-500	-3.85	-2.3842e-07	3.5763e-07	3.21867e-05	-3.09946e-06
-500	-3.825	-4.17234e-07	1.78815e-07	3.19483e-05	-2.98025e-06
-500	-3.8	-6.55655e-07	4.17234e-07	3.18291e-05	-3.09946e-06
-500	-3.775	-4.17234e-07	1.1921e-07	3.15907e-05	-3.09946e-06
-500	-3.75	-8.34469e-07	2.98025e-07	3.13523e-05	-2.98025e-06
-500	-3.725	-4.76841e-07	4.76841e-07	3.12331e-05	-3.09946e-06
-500	-3.7	-4.76841e-07	5.9605e-07	3.11139e-05	-2.98025e-06
-500	-3.675	-5.9605e-07	5.9605e-07	3.09946e-05	-2.98025e-06
-500	-3.65	-4.17234e-07	5.9605e-07	3.07562e-05	-2.98025e-06
-500	-3.625	-7.15259e-07	5.9605e-07	3.0637e-05	-2.86104e-06
-500	-3.6	-6.55655e-07	5.36445e-07	3.05178e-05	-2.98025e-06
-500	-3.575	-7.15259e-07	5.9605e-07	3.03985e-05	-2.98025e-06
-500	-3.55	-7.74864e-07	5.9605e-07	3.01601e-05	-2.74183e-06
-500	-3.525	-7.74864e-07	5.9605e-07	3.00409e-05	-2.62262e-06
-500	-3.5	-7.15259e-07	5.9605e-07	3.01601e-05	-2.50341e-06
-500	-3.475	-8.34469e-07	5.9605e-07	3.00409e-05	-2.98025e-06
-500	-3.45	-8.34469e-07	3.5763e-07	3.01601e-05	-2.86104e-06
-500	-3.425	-8.94073e-07	3.5763e-07	2.96832e-05	-2.98025e-06
-500	-3.4	-1.01329e-06	2.98025e-07	2.96832e-05	-2.86104e-06
-500	-3.375	-1.01329e-06	2.98025e-07	2.9564e-05	-2.74183e-06
-500	-3.35	-1.07289e-06	1.78815e-07	2.9564e-05	-2.86104e-06
-500	-3.325	-1.07289e-06	1.1921e-07	2.9564e-05	-2.86104e-06
-500	-3.3	-9.53682e-07	1.78815e-07	2.9564e-05	-2.98025e-06
-500	-3.275	-7.74864e-07	5.96051e-08	2.9564e-05	-2.98025e-06
-500	-3.25	-8.34469e-07	0	2.9564e-05	-2.86104e-06
-500	-3.225	-1.01329e-06	0	2.94448e-05	-2.86104e-06
-500	-3.2	-8.34469e-07	5.96051e-08	2.9564e-05	-2.98025e-06
-500	-3.175	-7.74864e-07	-5.96051e-08	2.9564e-05	-2.98025e-06
-500	-3.15	-8.34469e-07	-1.1921e-07	2.96832e-05	-2.74183e-06
-500	-3.125	-8.34469e-07	-2.3842e-07	2.9564e-05	-2.98025e-06
-500	-3.1	-8.34469e-07	-2.98025e-07	2.96832e-05	-2.74183e-06
-500	-3.075	-8.94073e-07	-1.78815e-07	2.99216e-05	-3.09946e-06
-500	-3.05	-8.34469e-07	-1.1921e-07	2.99216e-05	-2.86104e-06
-500	-3.025	-7.15259e-07	-1.1921e-07	3.00409e-05	-2.98025e-06
-500	-3	-1.07289e-06	-1.78815e-07	3.01601e-05	-2.98025e-06
-500	-2.975	-1.01329e-06	0	3.01601e-05	-2.98025e-06
-500	-2.95	-8.94073e-07	-4.17234e-07	3.02793e-05	-2.98025e-06
-500	-2.925	-9.53682e-07	-2.3842e-07	3.05178e-05	-2.98025e-06
-500	-2.9	-1.1325e-06	-1.78815e-07	3.0637e-05	-3.09946e-06
-500	-2.875	-1.01329e-06	-2.3842e-07	3.0637e-05	-2.98025e-06
-500	-2.85	-1.07289e-06	-3.5763e-07	3.08754e-05	-2.98025e-06
-500	-2.825	-1.07289e-06	-2.98025e-07	3.09946e-05	-2.98025e-06
-500	-2.8	-1.07289e-06	-2.3842e-07	3.11139e-05	-2.98025e-06
-500	-2.775	-9.53682e-07	-2.3842e-07	3.12331e-05	-2.98025e-06
-500	-2.75	-1.31131e-06	-1.78815e-07	3.13523e-05	-2.98025e-06
-500	-2.725	-1.31131e-06	1.1921e-07	3.17099e-05	-3.09946e-06
-500	-2.7	-1.49012e-06	0	3.18291e-05	-3.09946e-06
-500	-2.675	-1.49012e-06	0	3.20675e-05	-3.09946e-06
-500	-2.65	-1.84775e-06	5.96051e-08	3.2306e-05	-3.09946e-06
-500	-2.625	-1.78815e-06	0	3.26636e-05	-3.21867e-06
-500	-2.6	-1.78815e-06	5.96051e-08	3.2902e-05	-3.09946e-06
-500	-2.575	-1.60933e-06	-5.96051e-08	3.31404e-05	-3.09946e-06
-500	-2.55	-2.14578e-06	-2.98025e-07	3.3498e-05	-3.09946e-06
-500	-2.525	-1.90736e-06	-1.78815e-07	3.39749e-05	-3.21867e-06
-500	-2.5	-1.72854e-06	-1.78815e-07	3.45709e-05	-3.21867e-06
-500	-2.475	-8.94073e-07	-7.74864e-07	3.50478e-05	-3.33787e-06
-500	-2.45	-1.84775e-06	-5.36445e-07	3.5763e-05	-3.45708e-06
-500	-2.425	-2.50341e-06	-5.36445e-07	3.63591e-05	-3.57629e-06
-500	-2.4	-1.54973e-06	-4.17234e-07	3.68359e-05	-3.57629e-06
-500	-2.375	-1.84775e-06	-1.78815e-07	3.74319e-05	-3.57629e-06
-500	-2.35	-2.08618e-06	-2.3842e-07	3.8028e-05	-3.81473e-06
-500	-2.325	-2.20539e-06	4.17234e-07	3.81472e-05	-3.6955e-06
-500	-2.3	-2.3842e-06	-5.36445e-07	3.81472e-05	-3.6955e-06
-500	-2.275	-2.20539e-06	-4.17234e-07	3.77896e-05	-3.6955e-06
-500	-2.25	-2.50341e-06	-4.76841e-07	3.74319e-05	-3.6955e-06
-500	-2.225	-2.50341e-06	-5.36445e-07	3.71935e-05	-3.6955e-06
-500	-2.2	-2.62262e-06	-7.15259e-07	3.69551e-05	-3.57629e-06
-500	-2.175	-2.86104e-06	-7.74864e-07	3.67167e-05	-3.57629e-06
-500	-2.15	-2.62262e-06	-8.34469e-07	3.63591e-05	-3.6955e-06
-500	-2.125	-2.74183e-06	-1.01329e-06	3.62399e-05	-3.57629e-06
-500	-2.1	-3.15906e-06	-8.34469e-07	3.61206e-05	-3.57629e-06
-500	-2.075	-3.09946e-06	-1.07289e-06	3.58822e-05	-3.57629e-06
-500	-2.05	-3.45708e-06	-1.07289e-06	3.58822e-05	-3.57629e-06
-500	-2.025	-3.33787e-06	-1.07289e-06	3.5763e-05	-3.57629e-06
-500	-2	-3.33787e-06	-1.54973e-06	3.5763e-05	-3.45708e-06
-500	-1.975	-3.27827e-06	-1.60933e-06	3.58822e-05	-3.57629e-06
-500	-1.95	-3.51669e-06	-1.78815e-06	3.5763e-05	-3.45708e-06
-500	-1.925	-3.45708e-06	-1.90736e-06	3.5763e-05	-3.57629e-06
-500	-1.9	-3.45708e-06	-1.96697e-06	3.5763e-05	-3.57629e-06
-500	-1.875	-3.6359e-06	-2.3246e-06	3.5763e-05	-3.57629e-06
-500	-1.85	-3.6359e-06	-2.68222e-06	3.5763e-05	-3.57629e-06
-500	-1.825	-3.51669e-06	-2.74183e-06	3.58822e-05	-3.57629e-06
-500	-1.8	-3.51669e-06	-3.15906e-06	3.61206e-05	-3.57629e-06
-500	-1.775	-3.21867e-06	-3.15906e-06	3.61206e-05	-3.57629e-06
-500	-1.75	-3.33787e-06	-3.51669e-06	3.62399e-05	-3.6955e-06
-500	-1.725	-3.27827e-06	-3.57629e-06	3.65975e-05	-3.6955e-06
-500	-1.7	-3.45708e-06	-3.75511e-06	3.68359e-05	-3.6955e-06
