# ppms_temperature_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"volt"	"X"	"Y"	"X"	"Y"
# 19	661
2	-5.325	2.77759e-05	-7.15259e-06	0.00012982	-3.31404e-05
2	-5.3	2.71798e-05	-6.91417e-06	0.000109911	-2.74183e-05
2	-5.275	2.6107e-05	-6.31812e-06	8.23145e-05	-1.961e-05
2	-5.25	2.55109e-05	-6.19891e-06	6.79498e-05	-1.6451e-05
2	-5.225	2.50341e-05	-6.0797e-06	6.17509e-05	-1.508e-05
2	-5.2	2.45572e-05	-5.96049e-06	5.56114e-05	-1.33515e-05
2	-5.175	2.3842e-05	-5.72208e-06	4.71475e-05	-1.12653e-05
2	-5.15	2.27691e-05	-5.48366e-06	4.06506e-05	-9.77522e-06
2	-5.125	2.14578e-05	-5.36445e-06	3.65975e-05	-9.00036e-06
2	-5.1	2.05041e-05	-5.00682e-06	3.33788e-05	-8.10629e-06
2	-5.075	1.95504e-05	-4.88761e-06	3.02793e-05	-7.39101e-06
2	-5.05	1.85968e-05	-4.64919e-06	2.77163e-05	-6.85456e-06
2	-5.025	1.78815e-05	-4.29156e-06	2.59281e-05	-6.13931e-06
2	-5	1.71663e-05	-3.93394e-06	2.40208e-05	-5.54326e-06
2	-4.975	1.66894e-05	-3.6955e-06	2.24711e-05	-5.00682e-06
2	-4.95	1.62126e-05	-3.45708e-06	2.12194e-05	-4.52998e-06
2	-4.925	1.57357e-05	-3.21867e-06	1.98485e-05	-4.11275e-06
2	-4.9	1.53781e-05	-3.21867e-06	1.8418e-05	-3.81473e-06
2	-4.875	1.50204e-05	-3.09946e-06	1.72855e-05	-3.51669e-06
2	-4.85	1.50204e-05	-2.98025e-06	1.62126e-05	-3.21867e-06
2	-4.825	1.49012e-05	-2.98025e-06	1.54377e-05	-3.03985e-06
2	-4.8	1.49012e-05	-2.98025e-06	1.47224e-05	-2.86104e-06
2	-4.775	1.4782e-05	-2.98025e-06	1.40668e-05	-2.80143e-06
2	-4.75	1.46628e-05	-2.98025e-06	1.35899e-05	-2.74183e-06
2	-4.725	1.46628e-05	-2.98025e-06	1.30535e-05	-2.62262e-06
2	-4.7	1.45436e-05	-2.98025e-06	1.25766e-05	-2.50341e-06
2	-4.675	1.44244e-05	-2.86104e-06	1.20998e-05	-2.4438e-06
2	-4.65	1.45436e-05	-2.74183e-06	1.17422e-05	-2.3246e-06
2	-4.625	1.46628e-05	-2.74183e-06	1.13845e-05	-2.20539e-06
2	-4.6	1.46628e-05	-2.86104e-06	1.10865e-05	-2.14578e-06
2	-4.575	1.49012e-05	-2.74183e-06	1.07885e-05	-2.02657e-06
2	-4.55	1.52589e-05	-2.74183e-06	1.04905e-05	-1.90736e-06
2	-4.525	1.54973e-05	-2.98025e-06	1.02521e-05	-1.96697e-06
2	-4.5	1.56165e-05	-3.09946e-06	9.95403e-06	-1.96697e-06
2	-4.475	1.59742e-05	-3.21867e-06	9.71562e-06	-1.96697e-06
2	-4.45	1.6451e-05	-3.33787e-06	9.5368e-06	-1.96697e-06
2	-4.425	1.68086e-05	-3.57629e-06	9.41759e-06	-2.08618e-06
2	-4.4	1.74047e-05	-3.81473e-06	9.29838e-06	-2.08618e-06
2	-4.375	1.82391e-05	-4.05314e-06	9.11957e-06	-2.08618e-06
2	-4.35	1.91928e-05	-4.17235e-06	8.94075e-06	-1.96697e-06
2	-4.325	2.00273e-05	-4.29156e-06	8.88115e-06	-1.90736e-06
2	-4.3	2.0981e-05	-4.41077e-06	8.82155e-06	-1.90736e-06
2	-4.275	2.20538e-05	-4.64919e-06	8.76194e-06	-1.84775e-06
2	-4.25	2.28883e-05	-4.64919e-06	8.76194e-06	-1.78815e-06
2	-4.225	2.37228e-05	-4.64919e-06	8.64273e-06	-1.78815e-06
2	-4.2	2.4438e-05	-4.7684e-06	8.64273e-06	-1.66894e-06
2	-4.175	2.51533e-05	-5.00682e-06	8.52352e-06	-1.72854e-06
2	-4.15	2.57493e-05	-5.24524e-06	8.52352e-06	-1.72854e-06
2	-4.125	2.62262e-05	-5.48366e-06	8.34471e-06	-1.78815e-06
2	-4.1	2.62262e-05	-5.48366e-06	8.34471e-06	-1.78815e-06
2	-4.075	2.64646e-05	-5.48366e-06	8.2255e-06	-1.78815e-06
2	-4.05	2.6107e-05	-5.36445e-06	8.2851e-06	-1.66894e-06
2	-4.025	2.56301e-05	-5.12603e-06	8.2255e-06	-1.66894e-06
2	-4	2.46764e-05	-5.00682e-06	8.16589e-06	-1.72854e-06
2	-3.975	2.3842e-05	-5.24524e-06	8.04669e-06	-1.78815e-06
2	-3.95	2.31267e-05	-5.12603e-06	7.98708e-06	-1.78815e-06
2	-3.925	2.2173e-05	-5.00682e-06	7.92748e-06	-1.84775e-06
2	-3.9	2.12194e-05	-4.88761e-06	7.74866e-06	-1.78815e-06
2	-3.875	2.01465e-05	-4.7684e-06	7.74866e-06	-1.78815e-06
2	-3.85	1.95504e-05	-4.52998e-06	7.74866e-06	-1.78815e-06
2	-3.825	1.88352e-05	-4.17235e-06	7.74866e-06	-1.78815e-06
2	-3.8	1.81199e-05	-4.05314e-06	7.74866e-06	-1.78815e-06
2	-3.775	1.75239e-05	-3.93394e-06	7.74866e-06	-1.72854e-06
2	-3.75	1.66894e-05	-3.81473e-06	7.68906e-06	-1.78815e-06
2	-3.725	1.60934e-05	-3.6955e-06	7.68906e-06	-1.78815e-06
2	-3.7	1.56165e-05	-3.57629e-06	7.68906e-06	-1.78815e-06
2	-3.675	1.52589e-05	-3.45708e-06	7.74866e-06	-1.78815e-06
2	-3.65	1.4782e-05	-3.33787e-06	7.74866e-06	-1.72854e-06
2	-3.625	1.44244e-05	-3.21867e-06	7.74866e-06	-1.72854e-06
2	-3.6	1.4186e-05	-3.09946e-06	7.74866e-06	-1.72854e-06
2	-3.575	1.38283e-05	-3.09946e-06	7.74866e-06	-1.66894e-06
2	-3.55	1.35899e-05	-2.98025e-06	7.62945e-06	-1.78815e-06
2	-3.525	1.33515e-05	-2.98025e-06	7.62945e-06	-1.66894e-06
2	-3.5	1.31131e-05	-2.98025e-06	7.62945e-06	-1.78815e-06
2	-3.475	1.27555e-05	-2.98025e-06	7.51021e-06	-1.78815e-06
2	-3.45	1.2517e-05	-2.98025e-06	7.51021e-06	-1.78815e-06
2	-3.425	1.21594e-05	-2.86104e-06	7.51021e-06	-1.84775e-06
2	-3.4	1.1921e-05	-2.98025e-06	7.39101e-06	-1.84775e-06
2	-3.375	1.16826e-05	-2.86104e-06	7.3314e-06	-1.84775e-06
2	-3.35	1.14442e-05	-2.74183e-06	7.21219e-06	-1.78815e-06
2	-3.325	1.12057e-05	-2.62262e-06	7.21219e-06	-1.78815e-06
2	-3.3	1.10865e-05	-2.50341e-06	7.09298e-06	-1.66894e-06
2	-3.275	1.09673e-05	-2.50341e-06	6.97377e-06	-1.60933e-06
2	-3.25	1.07289e-05	-2.3842e-06	6.85456e-06	-1.54973e-06
2	-3.225	1.07289e-05	-2.3842e-06	6.67575e-06	-1.49012e-06
2	-3.2	1.06097e-05	-2.14578e-06	6.61614e-06	-1.37091e-06
2	-3.175	1.04905e-05	-2.14578e-06	6.31812e-06	-1.31131e-06
2	-3.15	1.03713e-05	-2.14578e-06	6.31812e-06	-1.31131e-06
2	-3.125	1.03713e-05	-2.14578e-06	6.13931e-06	-1.2517e-06
2	-3.1	1.03713e-05	-2.02657e-06	5.96049e-06	-1.1921e-06
2	-3.075	1.02521e-05	-2.02657e-06	5.84128e-06	-1.1921e-06
2	-3.05	1.01328e-05	-2.02657e-06	5.72208e-06	-1.1921e-06
2	-3.025	1.00136e-05	-2.02657e-06	5.66247e-06	-1.1325e-06
2	-3	1.00136e-05	-2.02657e-06	5.42405e-06	-1.1325e-06
2	-2.975	9.89443e-06	-2.26499e-06	5.30484e-06	-1.2517e-06
2	-2.95	9.89443e-06	-2.3842e-06	5.18563e-06	-1.1921e-06
2	-2.925	9.77522e-06	-2.50341e-06	5.00682e-06	-1.37091e-06
2	-2.9	9.65601e-06	-2.50341e-06	4.88761e-06	-1.37091e-06
2	-2.875	9.65601e-06	-2.62262e-06	4.82801e-06	-1.31131e-06
2	-2.85	9.5368e-06	-2.62262e-06	4.7684e-06	-1.31131e-06
2	-2.825	9.5368e-06	-2.62262e-06	4.64919e-06	-1.37091e-06
2	-2.8	9.5368e-06	-2.50341e-06	4.58959e-06	-1.31131e-06
2	-2.775	9.41759e-06	-2.3842e-06	4.58959e-06	-1.2517e-06
2	-2.75	9.41759e-06	-2.3842e-06	4.52998e-06	-1.1921e-06
2	-2.725	9.41759e-06	-2.3842e-06	4.47038e-06	-1.1921e-06
2	-2.7	9.29838e-06	-2.3842e-06	4.41077e-06	-1.1921e-06
2	-2.675	9.17917e-06	-2.3842e-06	4.41077e-06	-1.1921e-06
2	-2.65	9.17917e-06	-2.3842e-06	4.35117e-06	-1.1921e-06
2	-2.625	8.94075e-06	-2.3842e-06	4.35117e-06	-1.2517e-06
2	-2.6	8.82155e-06	-2.3842e-06	4.29156e-06	-1.2517e-06
2	-2.575	8.58313e-06	-2.3842e-06	4.23196e-06	-1.2517e-06
2	-2.55	8.58313e-06	-2.26499e-06	4.23196e-06	-1.07289e-06
2	-2.525	8.34471e-06	-2.14578e-06	4.17235e-06	-1.1921e-06
2	-2.5	8.2255e-06	-2.14578e-06	4.11275e-06	-1.1325e-06
2	-2.475	8.10629e-06	-2.14578e-06	4.11275e-06	-1.1921e-06
2	-2.45	7.86787e-06	-2.14578e-06	4.11275e-06	-1.07289e-06
2	-2.425	7.74866e-06	-2.02657e-06	4.11275e-06	-1.07289e-06
2	-2.4	7.51021e-06	-1.90736e-06	4.05314e-06	-1.07289e-06
2	-2.375	7.2718e-06	-2.02657e-06	4.05314e-06	-1.1921e-06
2	-2.35	7.15259e-06	-2.02657e-06	3.99354e-06	-1.1325e-06
2	-2.325	6.91417e-06	-1.90736e-06	3.99354e-06	-1.1325e-06
2	-2.3	6.79496e-06	-1.90736e-06	3.93394e-06	-1.1325e-06
2	-2.275	6.67575e-06	-1.78815e-06	3.99354e-06	-1.07289e-06
2	-2.25	6.55654e-06	-1.66894e-06	3.93394e-06	-1.01329e-06
2	-2.225	6.43733e-06	-1.66894e-06	3.87433e-06	-1.07289e-06
2	-2.2	6.31812e-06	-1.54973e-06	3.93394e-06	-1.01329e-06
2	-2.175	6.19891e-06	-1.54973e-06	3.87433e-06	-1.01329e-06
2	-2.15	6.0797e-06	-1.54973e-06	3.87433e-06	-9.53682e-07
2	-2.125	5.96049e-06	-1.54973e-06	3.81473e-06	-1.01329e-06
2	-2.1	5.72208e-06	-1.43052e-06	3.6955e-06	-1.01329e-06
2	-2.075	5.72208e-06	-1.54973e-06	3.6955e-06	-1.01329e-06
2	-2.05	5.48366e-06	-1.54973e-06	3.57629e-06	-1.01329e-06
2	-2.025	5.36445e-06	-1.54973e-06	3.57629e-06	-1.07289e-06
2	-2	5.36445e-06	-1.43052e-06	3.57629e-06	-1.01329e-06
2	-1.975	5.36445e-06	-1.43052e-06	3.57629e-06	-9.53682e-07
2	-1.95	5.24524e-06	-1.43052e-06	3.51669e-06	-9.53682e-07
2	-1.925	5.24524e-06	-1.43052e-06	3.45708e-06	-9.53682e-07
2	-1.9	5.12603e-06	-1.43052e-06	3.39748e-06	-9.53682e-07
2	-1.875	5.12603e-06	-1.43052e-06	3.39748e-06	-9.53682e-07
2	-1.85	5.12603e-06	-1.31131e-06	3.33787e-06	-8.94073e-07
2	-1.825	5.12603e-06	-1.31131e-06	3.33787e-06	-8.34469e-07
2	-1.8	5.12603e-06	-1.31131e-06	3.27827e-06	-8.34469e-07
2	-1.775	5.12603e-06	-1.31131e-06	3.27827e-06	-8.94073e-07
2	-1.75	5.00682e-06	-1.43052e-06	3.21867e-06	-8.34469e-07
2	-1.725	4.88761e-06	-1.43052e-06	3.15906e-06	-9.53682e-07
2	-1.7	4.88761e-06	-1.31131e-06	3.09946e-06	-9.53682e-07
2	-1.675	4.88761e-06	-1.43052e-06	3.09946e-06	-8.94073e-07
2	-1.65	4.88761e-06	-1.43052e-06	3.09946e-06	-9.53682e-07
2	-1.625	4.7684e-06	-1.54973e-06	3.03985e-06	-1.01329e-06
2	-1.6	4.7684e-06	-1.43052e-06	2.98025e-06	-9.53682e-07
2	-1.575	4.88761e-06	-1.43052e-06	3.03985e-06	-9.53682e-07
2	-1.55	4.88761e-06	-1.43052e-06	3.09946e-06	-8.94073e-07
2	-1.525	4.88761e-06	-1.43052e-06	3.09946e-06	-9.53682e-07
2	-1.5	4.88761e-06	-1.43052e-06	3.09946e-06	-8.94073e-07
2	-1.475	4.88761e-06	-1.43052e-06	3.09946e-06	-8.34469e-07
2	-1.45	5.12603e-06	-1.31131e-06	3.09946e-06	-8.34469e-07
2	-1.425	5.12603e-06	-1.31131e-06	3.15906e-06	-8.34469e-07
2	-1.4	5.12603e-06	-1.31131e-06	3.15906e-06	-7.74864e-07
2	-1.375	5.24524e-06	-1.31131e-06	3.15906e-06	-7.74864e-07
2	-1.35	5.12603e-06	-1.31131e-06	3.15906e-06	-8.34469e-07
2	-1.325	5.12603e-06	-1.43052e-06	3.15906e-06	-8.34469e-07
2	-1.3	5.12603e-06	-1.54973e-06	3.09946e-06	-9.53682e-07
2	-1.275	5.12603e-06	-1.54973e-06	3.09946e-06	-1.01329e-06
2	-1.25	5.12603e-06	-1.66894e-06	3.03985e-06	-1.01329e-06
2	-1.225	5.12603e-06	-1.66894e-06	3.09946e-06	-1.07289e-06
2	-1.2	5.24524e-06	-1.66894e-06	3.09946e-06	-1.07289e-06
2	-1.175	5.24524e-06	-1.66894e-06	3.09946e-06	-1.07289e-06
2	-1.15	5.36445e-06	-1.66894e-06	3.15906e-06	-1.07289e-06
2	-1.125	5.48366e-06	-1.66894e-06	3.21867e-06	-1.01329e-06
2	-1.1	5.60287e-06	-1.66894e-06	3.27827e-06	-9.53682e-07
2	-1.075	5.84128e-06	-1.54973e-06	3.39748e-06	-9.53682e-07
2	-1.05	5.96049e-06	-1.43052e-06	3.45708e-06	-8.94073e-07
2	-1.025	5.96049e-06	-1.43052e-06	3.51669e-06	-9.53682e-07
2	-1	6.19891e-06	-1.54973e-06	3.51669e-06	-9.53682e-07
2	-0.975	6.19891e-06	-1.66894e-06	3.51669e-06	-9.53682e-07
2	-0.949999999999999	6.19891e-06	-1.78815e-06	3.57629e-06	-1.07289e-06
2	-0.925	6.19891e-06	-1.90736e-06	3.57629e-06	-1.1325e-06
2	-0.899999999999999	6.31812e-06	-1.90736e-06	3.6955e-06	-1.1921e-06
2	-0.875	6.43733e-06	-1.90736e-06	3.75511e-06	-1.1921e-06
2	-0.85	6.43733e-06	-1.90736e-06	3.87433e-06	-1.1921e-06
2	-0.824999999999999	6.67575e-06	-1.90736e-06	3.99354e-06	-1.1921e-06
2	-0.8	6.91417e-06	-2.02657e-06	4.11275e-06	-1.2517e-06
2	-0.774999999999999	6.91417e-06	-2.02657e-06	4.17235e-06	-1.2517e-06
2	-0.75	6.91417e-06	-2.14578e-06	4.29156e-06	-1.37091e-06
2	-0.725	7.03338e-06	-2.14578e-06	4.35117e-06	-1.43052e-06
2	-0.699999999999999	7.2718e-06	-2.26499e-06	4.52998e-06	-1.49012e-06
2	-0.675	7.51021e-06	-2.26499e-06	4.7088e-06	-1.49012e-06
2	-0.649999999999999	7.74866e-06	-2.3842e-06	4.88761e-06	-1.49012e-06
2	-0.625	7.86787e-06	-2.3842e-06	5.00682e-06	-1.54973e-06
2	-0.6	8.10629e-06	-2.3842e-06	5.24524e-06	-1.60933e-06
2	-0.574999999999999	8.34471e-06	-2.50341e-06	5.42405e-06	-1.66894e-06
2	-0.55	8.58313e-06	-2.50341e-06	5.72208e-06	-1.72854e-06
2	-0.524999999999999	8.94075e-06	-2.62262e-06	5.96049e-06	-1.78815e-06
2	-0.5	9.29838e-06	-2.62262e-06	6.25852e-06	-1.90736e-06
2	-0.475	9.65601e-06	-2.74183e-06	6.49694e-06	-1.96697e-06
2	-0.449999999999999	9.89443e-06	-2.98025e-06	6.79496e-06	-2.02657e-06
2	-0.425	1.03713e-05	-2.98025e-06	7.09298e-06	-2.08618e-06
2	-0.399999999999999	1.08481e-05	-3.09946e-06	7.45061e-06	-2.14578e-06
2	-0.375	1.14442e-05	-3.09946e-06	7.86787e-06	-2.14578e-06
2	-0.35	1.20402e-05	-2.98025e-06	8.2851e-06	-2.14578e-06
2	-0.324999999999999	1.26362e-05	-3.09946e-06	8.76194e-06	-2.20539e-06
2	-0.3	1.33515e-05	-3.09946e-06	9.17917e-06	-2.20539e-06
2	-0.274999999999999	1.39475e-05	-3.21867e-06	9.65601e-06	-2.3246e-06
2	-0.25	1.4782e-05	-3.33787e-06	1.01925e-05	-2.4438e-06
2	-0.225	1.56165e-05	-3.57629e-06	1.07885e-05	-2.50341e-06
2	-0.199999999999999	1.68086e-05	-3.81473e-06	1.13845e-05	-2.62262e-06
2	-0.174999999999999	1.82391e-05	-4.17235e-06	1.20402e-05	-2.80143e-06
2	-0.15	1.95504e-05	-4.64919e-06	1.25766e-05	-3.09946e-06
2	-0.125	2.11002e-05	-5.36445e-06	1.32919e-05	-3.51669e-06
2	-0.0999999999999996	2.27691e-05	-6.31812e-06	1.40071e-05	-3.99354e-06
2	-0.0749999999999993	2.50341e-05	-7.15259e-06	1.48416e-05	-4.41077e-06
2	-0.0499999999999989	2.77759e-05	-8.46392e-06	1.56761e-05	-4.88761e-06
2	-0.0250000000000004	3.09946e-05	-9.89443e-06	1.6749e-05	-5.48366e-06
2	0	3.45709e-05	-1.15634e-05	1.81199e-05	-6.13931e-06
2	0.0250000000000004	3.83856e-05	-1.34707e-05	1.91928e-05	-6.79496e-06
2	0.0500000000000007	4.0889e-05	-1.45436e-05	2.00273e-05	-7.21219e-06
2	0.0750000000000011	4.55382e-05	-1.62126e-05	2.00869e-05	-7.21219e-06
2	0.0999999999999996	4.375e-05	-1.54973e-05	1.95504e-05	-7.09298e-06
2	0.125	3.79088e-05	-1.38283e-05	1.91928e-05	-7.15259e-06
2	0.15	3.26636e-05	-1.22786e-05	1.82987e-05	-7.09298e-06
2	0.175000000000001	2.77759e-05	-1.04905e-05	1.74643e-05	-6.73535e-06
2	0.200000000000001	2.40804e-05	-9.17917e-06	1.65106e-05	-6.43733e-06
2	0.225	2.11002e-05	-8.10629e-06	1.57953e-05	-6.13931e-06
2	0.25	1.88352e-05	-7.15259e-06	1.508e-05	-5.84128e-06
2	0.275	1.68086e-05	-6.43733e-06	1.43648e-05	-5.60287e-06
2	0.300000000000001	1.53781e-05	-5.84128e-06	1.38879e-05	-5.42405e-06
2	0.325000000000001	1.4186e-05	-5.36445e-06	1.33515e-05	-5.18563e-06
